word,frequency,zipf_frequency
bottoms,6.918309709189363e-05,4.84
bottom,6.918309709189363e-05,4.84
demands,6.918309709189363e-05,4.84
demanding,6.918309709189363e-05,4.84
demand,6.918309709189363e-05,4.84
demanded,6.918309709189363e-05,4.84
engine,6.918309709189363e-05,4.84
engines,6.918309709189363e-05,4.84
everybody,6.918309709189363e-05,4.84
famous,6.918309709189363e-05,4.84
investment,6.918309709189363e-05,4.84
investments,6.918309709189363e-05,4.84
lay,6.918309709189363e-05,4.84
lied,6.918309709189363e-05,4.84
lying,6.918309709189363e-05,4.84
lies,6.918309709189363e-05,4.84
lie,6.918309709189363e-05,4.84
partnered,6.918309709189363e-05,4.84
partnering,6.918309709189363e-05,4.84
partners,6.918309709189363e-05,4.84
partner,6.918309709189363e-05,4.84
raises,6.918309709189363e-05,4.84
raise,6.918309709189363e-05,4.84
raised,6.918309709189363e-05,4.84
raising,6.918309709189363e-05,4.84
sadder,6.918309709189363e-05,4.84
sad,6.918309709189363e-05,4.84
saddest,6.918309709189363e-05,4.84
solution,6.918309709189363e-05,4.84
solutions,6.918309709189363e-05,4.84
southern,6.918309709189363e-05,4.84
squarest,6.918309709189363e-05,4.84
square,6.918309709189363e-05,4.84
squarer,6.918309709189363e-05,4.84
squaring,6.918309709189363e-05,4.84
squared,6.918309709189363e-05,4.84
squares,6.918309709189363e-05,4.84
structured,6.918309709189363e-05,4.84
structuring,6.918309709189363e-05,4.84
structures,6.918309709189363e-05,4.84
structure,6.918309709189363e-05,4.84
thomas,6.918309709189363e-05,4.84
traditional,6.918309709189363e-05,4.84
twice,6.918309709189363e-05,4.84
wound,6.918309709189363e-05,4.84
wind,6.918309709189363e-05,4.84
winding,6.918309709189363e-05,4.84
winded,6.918309709189363e-05,4.84
winds,6.918309709189363e-05,4.84
worries,6.918309709189363e-05,4.84
worried,6.918309709189363e-05,4.84
worry,6.918309709189363e-05,4.84
worrying,6.918309709189363e-05,4.84
00s,6.760829753919819e-05,4.83
1st,6.760829753919819e-05,4.83
americans,6.760829753919819e-05,4.83
brand,6.760829753919819e-05,4.83
branded,6.760829753919819e-05,4.83
branding,6.760829753919819e-05,4.83
brands,6.760829753919819e-05,4.83
buses,6.760829753919819e-05,4.83
bus,6.760829753919819e-05,4.83
busing,6.760829753919819e-05,4.83
bussed,6.760829753919819e-05,4.83
busses,6.760829753919819e-05,4.83
bused,6.760829753919819e-05,4.83
bussing,6.760829753919819e-05,4.83
cents,6.760829753919819e-05,4.83
cent,6.760829753919819e-05,4.83
chicago,6.760829753919819e-05,4.83
count,6.760829753919819e-05,4.83
counting,6.760829753919819e-05,4.83
counts,6.760829753919819e-05,4.83
counted,6.760829753919819e-05,4.83
critical,6.760829753919819e-05,4.83
digital,6.760829753919819e-05,4.83
fourths,6.760829753919819e-05,4.83
fourth,6.760829753919819e-05,4.83
fresh,6.760829753919819e-05,4.83
freshest,6.760829753919819e-05,4.83
fresher,6.760829753919819e-05,4.83
lake,6.760829753919819e-05,4.83
laked,6.760829753919819e-05,4.83
laking,6.760829753919819e-05,4.83
lakes,6.760829753919819e-05,4.83
mental,6.760829753919819e-05,4.83
mentioning,6.760829753919819e-05,4.83
mentions,6.760829753919819e-05,4.83
mentioned,6.760829753919819e-05,4.83
mention,6.760829753919819e-05,4.83
mostly,6.760829753919819e-05,4.83
mouths,6.760829753919819e-05,4.83
mouthing,6.760829753919819e-05,4.83
mouth,6.760829753919819e-05,4.83
mouthed,6.760829753919819e-05,4.83
owners,6.760829753919819e-05,4.83
owner,6.760829753919819e-05,4.83
previously,6.760829753919819e-05,4.83
realized,6.760829753919819e-05,4.83
realize,6.760829753919819e-05,4.83
realizing,6.760829753919819e-05,4.83
realizes,6.760829753919819e-05,4.83
remain,6.760829753919819e-05,4.83
remaining,6.760829753919819e-05,4.83
remained,6.760829753919819e-05,4.83
remains,6.760829753919819e-05,4.83
scales,6.760829753919819e-05,4.83
scale,6.760829753919819e-05,4.83
scaling,6.760829753919819e-05,4.83
scaled,6.760829753919819e-05,4.83
score,6.760829753919819e-05,4.83
scoring,6.760829753919819e-05,4.83
scored,6.760829753919819e-05,4.83
scores,6.760829753919819e-05,4.83
separates,6.760829753919819e-05,4.83
separated,6.760829753919819e-05,4.83
separating,6.760829753919819e-05,4.83
separate,6.760829753919819e-05,4.83
smarting,6.760829753919819e-05,4.83
smarts,6.760829753919819e-05,4.83
smart,6.760829753919819e-05,4.83
smarter,6.760829753919819e-05,4.83
smartest,6.760829753919819e-05,4.83
smarted,6.760829753919819e-05,4.83
surfaced,6.760829753919819e-05,4.83
surface,6.760829753919819e-05,4.83
surfaces,6.760829753919819e-05,4.83
surfacing,6.760829753919819e-05,4.83
thrown,6.760829753919819e-05,4.83
throwing,6.760829753919819e-05,4.83
throw,6.760829753919819e-05,4.83
throws,6.760829753919819e-05,4.83
threw,6.760829753919819e-05,4.83
toms,6.760829753919819e-05,4.83
tom,6.760829753919819e-05,4.83
totally,6.760829753919819e-05,4.83
twittering,6.760829753919819e-05,4.83
twittered,6.760829753919819e-05,4.83
twitters,6.760829753919819e-05,4.83
twitter,6.760829753919819e-05,4.83
weds,6.760829753919819e-05,4.83
wedding,6.760829753919819e-05,4.83
wed,6.760829753919819e-05,4.83
wedded,6.760829753919819e-05,4.83
weddings,6.760829753919819e-05,4.83
you'd,6.760829753919819e-05,4.83
african,6.606934480075965e-05,4.82
arming,6.606934480075965e-05,4.82
armed,6.606934480075965e-05,4.82
arms,6.606934480075965e-05,4.82
arm,6.606934480075965e-05,4.82
budgets,6.606934480075965e-05,4.82
budget,6.606934480075965e-05,4.82
budgeted,6.606934480075965e-05,4.82
budgeting,6.606934480075965e-05,4.82
click,6.606934480075965e-05,4.82
clicking,6.606934480075965e-05,4.82
clicks,6.606934480075965e-05,4.82
clicked,6.606934480075965e-05,4.82
estates,6.606934480075965e-05,4.82
estate,6.606934480075965e-05,4.82
fail,6.606934480075965e-05,4.82
fails,6.606934480075965e-05,4.82
failing,6.606934480075965e-05,4.82
failed,6.606934480075965e-05,4.82
faiths,6.606934480075965e-05,4.82
faith,6.606934480075965e-05,4.82
fashioning,6.606934480075965e-05,4.82
fashion,6.606934480075965e-05,4.82
fashions,6.606934480075965e-05,4.82
fashioned,6.606934480075965e-05,4.82
funding,6.606934480075965e-05,4.82
funded,6.606934480075965e-05,4.82
funds,6.606934480075965e-05,4.82
fund,6.606934480075965e-05,4.82
generations,6.606934480075965e-05,4.82
generation,6.606934480075965e-05,4.82
hearings,6.606934480075965e-05,4.82
hills,6.606934480075965e-05,4.82
hill,6.606934480075965e-05,4.82
jack,6.606934480075965e-05,4.82
jacks,6.606934480075965e-05,4.82
jacking,6.606934480075965e-05,4.82
jacked,6.606934480075965e-05,4.82
louis,6.606934480075965e-05,4.82
metalling,6.606934480075965e-05,4.82
metal,6.606934480075965e-05,4.82
metaled,6.606934480075965e-05,4.82
metals,6.606934480075965e-05,4.82
metaling,6.606934480075965e-05,4.82
metalled,6.606934480075965e-05,4.82
mid,6.606934480075965e-05,4.82
paris,6.606934480075965e-05,4.82
profiling,6.606934480075965e-05,4.82
profile,6.606934480075965e-05,4.82
profiles,6.606934480075965e-05,4.82
profiled,6.606934480075965e-05,4.82
pulled,6.606934480075965e-05,4.82
pull,6.606934480075965e-05,4.82
pulling,6.606934480075965e-05,4.82
pulls,6.606934480075965e-05,4.82
pushing,6.606934480075965e-05,4.82
pushes,6.606934480075965e-05,4.82
pushed,6.606934480075965e-05,4.82
push,6.606934480075965e-05,4.82
rises,6.606934480075965e-05,4.82
rise,6.606934480075965e-05,4.82
rose,6.606934480075965e-05,4.82
risen,6.606934480075965e-05,4.82
roses,6.606934480075965e-05,4.82
rising,6.606934480075965e-05,4.82
seat,6.606934480075965e-05,4.82
seated,6.606934480075965e-05,4.82
seating,6.606934480075965e-05,4.82
seats,6.606934480075965e-05,4.82
sexuals,6.606934480075965e-05,4.82
sexual,6.606934480075965e-05,4.82
shouldn't,6.606934480075965e-05,4.82
targetting,6.606934480075965e-05,4.82
targeting,6.606934480075965e-05,4.82
target,6.606934480075965e-05,4.82
targets,6.606934480075965e-05,4.82
targeted,6.606934480075965e-05,4.82
targetted,6.606934480075965e-05,4.82
understandings,6.606934480075965e-05,4.82
villages,6.606934480075965e-05,4.82
village,6.606934480075965e-05,4.82
agent,6.456542290346549e-05,4.81
agents,6.456542290346549e-05,4.81
applying,6.456542290346549e-05,4.81
applies,6.456542290346549e-05,4.81
apply,6.456542290346549e-05,4.81
applied,6.456542290346549e-05,4.81
authority,6.456542290346549e-05,4.81
authorities,6.456542290346549e-05,4.81
basis,6.456542290346549e-05,4.81
chris,6.456542290346549e-05,4.81
drawn,6.456542290346549e-05,4.81
draw,6.456542290346549e-05,4.81
drew,6.456542290346549e-05,4.81
drawing,6.456542290346549e-05,4.81
draws,6.456542290346549e-05,4.81
dude,6.456542290346549e-05,4.81
dudes,6.456542290346549e-05,4.81
employees,6.456542290346549e-05,4.81
employee,6.456542290346549e-05,4.81
enters,6.456542290346549e-05,4.81
entered,6.456542290346549e-05,4.81
entering,6.456542290346549e-05,4.81
enter,6.456542290346549e-05,4.81
exes,6.456542290346549e-05,4.81
ex,6.456542290346549e-05,4.81
foundations,6.456542290346549e-05,4.81
foundation,6.456542290346549e-05,4.81
gain,6.456542290346549e-05,4.81
gained,6.456542290346549e-05,4.81
gaining,6.456542290346549e-05,4.81
gains,6.456542290346549e-05,4.81
http,6.456542290346549e-05,4.81
japanese,6.456542290346549e-05,4.81
memory,6.456542290346549e-05,4.81
memories,6.456542290346549e-05,4.81
primed,6.456542290346549e-05,4.81
priming,6.456542290346549e-05,4.81
prime,6.456542290346549e-05,4.81
primes,6.456542290346549e-05,4.81
rang,6.456542290346549e-05,4.81
ringing,6.456542290346549e-05,4.81
ring,6.456542290346549e-05,4.81
rung,6.456542290346549e-05,4.81
rings,6.456542290346549e-05,4.81
silver,6.456542290346549e-05,4.81
silvering,6.456542290346549e-05,4.81
silvered,6.456542290346549e-05,4.81
silvers,6.456542290346549e-05,4.81
souls,6.456542290346549e-05,4.81
soul,6.456542290346549e-05,4.81
spreading,6.456542290346549e-05,4.81
spreads,6.456542290346549e-05,4.81
spread,6.456542290346549e-05,4.81
supply,6.456542290346549e-05,4.81
supplying,6.456542290346549e-05,4.81
supplies,6.456542290346549e-05,4.81
supplied,6.456542290346549e-05,4.81
wastes,6.456542290346549e-05,4.81
wasted,6.456542290346549e-05,4.81
wasting,6.456542290346549e-05,4.81
waste,6.456542290346549e-05,4.81
weirdest,6.456542290346549e-05,4.81
weirder,6.456542290346549e-05,4.81
weird,6.456542290346549e-05,4.81
adults,6.309573444801929e-05,4.8
adult,6.309573444801929e-05,4.8
apparently,6.309573444801929e-05,4.8
artists,6.309573444801929e-05,4.8
artist,6.309573444801929e-05,4.8
chairman,6.309573444801929e-05,4.8
chairmen,6.309573444801929e-05,4.8
editions,6.309573444801929e-05,4.8
edition,6.309573444801929e-05,4.8
engineering,6.309573444801929e-05,4.8
engineers,6.309573444801929e-05,4.8
engineer,6.309573444801929e-05,4.8
engineered,6.309573444801929e-05,4.8
grading,6.309573444801929e-05,4.8
grades,6.309573444801929e-05,4.8
grade,6.309573444801929e-05,4.8
graded,6.309573444801929e-05,4.8
happenings,6.309573444801929e-05,4.8
healthier,6.309573444801929e-05,4.8
healthy,6.309573444801929e-05,4.8
healthiest,6.309573444801929e-05,4.8
instituted,6.309573444801929e-05,4.8
institutes,6.309573444801929e-05,4.8
instituting,6.309573444801929e-05,4.8
institute,6.309573444801929e-05,4.8
methods,6.309573444801929e-05,4.8
method,6.309573444801929e-05,4.8
miking,6.309573444801929e-05,4.8
miked,6.309573444801929e-05,4.8
mikes,6.309573444801929e-05,4.8
mike,6.309573444801929e-05,4.8
monday,6.309573444801929e-05,4.8
obviously,6.309573444801929e-05,4.8
optioning,6.309573444801929e-05,4.8
optioned,6.309573444801929e-05,4.8
option,6.309573444801929e-05,4.8
options,6.309573444801929e-05,4.8
prisons,6.309573444801929e-05,4.8
prison,6.309573444801929e-05,4.8
senate,6.309573444801929e-05,4.8
senates,6.309573444801929e-05,4.8
somebody,6.309573444801929e-05,4.8
stoned,6.309573444801929e-05,4.8
stones,6.309573444801929e-05,4.8
stone,6.309573444801929e-05,4.8
stoning,6.309573444801929e-05,4.8
strength,6.309573444801929e-05,4.8
strengths,6.309573444801929e-05,4.8
users,6.309573444801929e-05,4.8
user,6.309573444801929e-05,4.8
wildest,6.309573444801929e-05,4.8
wilds,6.309573444801929e-05,4.8
wilder,6.309573444801929e-05,4.8
wild,6.309573444801929e-05,4.8
windowing,6.309573444801929e-05,4.8
windowed,6.309573444801929e-05,4.8
windows,6.309573444801929e-05,4.8
window,6.309573444801929e-05,4.8
winner,6.309573444801929e-05,4.8
winners,6.309573444801929e-05,4.8
arriving,6.165950018614822e-05,4.79
arrive,6.165950018614822e-05,4.79
arrived,6.165950018614822e-05,4.79
arrives,6.165950018614822e-05,4.79
bagged,6.165950018614822e-05,4.79
bags,6.165950018614822e-05,4.79
bagging,6.165950018614822e-05,4.79
bag,6.165950018614822e-05,4.79
bet,6.165950018614822e-05,4.79
bets,6.165950018614822e-05,4.79
betting,6.165950018614822e-05,4.79
betted,6.165950018614822e-05,4.79
camp,6.165950018614822e-05,4.79
camps,6.165950018614822e-05,4.79
camping,6.165950018614822e-05,4.79
camped,6.165950018614822e-05,4.79
casting,6.165950018614822e-05,4.79
casts,6.165950018614822e-05,4.79
cast,6.165950018614822e-05,4.79
christ,6.165950018614822e-05,4.79
christs,6.165950018614822e-05,4.79
corrects,6.165950018614822e-05,4.79
correcting,6.165950018614822e-05,4.79
corrected,6.165950018614822e-05,4.79
correct,6.165950018614822e-05,4.79
dangerous,6.165950018614822e-05,4.79
ed,6.165950018614822e-05,4.79
extremely,6.165950018614822e-05,4.79
firmest,6.165950018614822e-05,4.79
firmed,6.165950018614822e-05,4.79
firming,6.165950018614822e-05,4.79
firms,6.165950018614822e-05,4.79
firm,6.165950018614822e-05,4.79
firmer,6.165950018614822e-05,4.79
handling,6.165950018614822e-05,4.79
handles,6.165950018614822e-05,4.79
handle,6.165950018614822e-05,4.79
handled,6.165950018614822e-05,4.79
improving,6.165950018614822e-05,4.79
improves,6.165950018614822e-05,4.79
improved,6.165950018614822e-05,4.79
improve,6.165950018614822e-05,4.79
indeed,6.165950018614822e-05,4.79
leaf,6.165950018614822e-05,4.79
leafs,6.165950018614822e-05,4.79
leafing,6.165950018614822e-05,4.79
leafed,6.165950018614822e-05,4.79
negativing,6.165950018614822e-05,4.79
negatives,6.165950018614822e-05,4.79
negatived,6.165950018614822e-05,4.79
negative,6.165950018614822e-05,4.79
prevent,6.165950018614822e-05,4.79
preventing,6.165950018614822e-05,4.79
prevented,6.165950018614822e-05,4.79
prevents,6.165950018614822e-05,4.79
removing,6.165950018614822e-05,4.79
removed,6.165950018614822e-05,4.79
removes,6.165950018614822e-05,4.79
remove,6.165950018614822e-05,4.79
richard,6.165950018614822e-05,4.79
spirited,6.165950018614822e-05,4.79
spiriting,6.165950018614822e-05,4.79
spirit,6.165950018614822e-05,4.79
spirits,6.165950018614822e-05,4.79
television,6.165950018614822e-05,4.79
televisions,6.165950018614822e-05,4.79
till,6.165950018614822e-05,4.79
tilled,6.165950018614822e-05,4.79
tills,6.165950018614822e-05,4.79
tilling,6.165950018614822e-05,4.79
troubled,6.165950018614822e-05,4.79
trouble,6.165950018614822e-05,4.79
troubling,6.165950018614822e-05,4.79
troubles,6.165950018614822e-05,4.79
usa,6.165950018614822e-05,4.79
advantaged,6.0255958607435806e-05,4.78
advantages,6.0255958607435806e-05,4.78
advantaging,6.0255958607435806e-05,4.78
advantage,6.0255958607435806e-05,4.78
apart,6.0255958607435806e-05,4.78
aware,6.0255958607435806e-05,4.78
cat,6.0255958607435806e-05,4.78
catted,6.0255958607435806e-05,4.78
cats,6.0255958607435806e-05,4.78
catting,6.0255958607435806e-05,4.78
customer,6.0255958607435806e-05,4.78
customers,6.0255958607435806e-05,4.78
dinners,6.0255958607435806e-05,4.78
dinner,6.0255958607435806e-05,4.78
dollar,6.0255958607435806e-05,4.78
dollars,6.0255958607435806e-05,4.78
eastern,6.0255958607435806e-05,4.78
fifth,6.0255958607435806e-05,4.78
fifths,6.0255958607435806e-05,4.78
functions,6.0255958607435806e-05,4.78
functioned,6.0255958607435806e-05,4.78
function,6.0255958607435806e-05,4.78
functioning,6.0255958607435806e-05,4.78
gifting,6.0255958607435806e-05,4.78
gift,6.0255958607435806e-05,4.78
gifted,6.0255958607435806e-05,4.78
gifts,6.0255958607435806e-05,4.78
helpings,6.0255958607435806e-05,4.78
herself,6.0255958607435806e-05,4.78
impossible,6.0255958607435806e-05,4.78
influence,6.0255958607435806e-05,4.78
influences,6.0255958607435806e-05,4.78
influencing,6.0255958607435806e-05,4.78
influenced,6.0255958607435806e-05,4.78
items,6.0255958607435806e-05,4.78
item,6.0255958607435806e-05,4.78
joe,6.0255958607435806e-05,4.78
los,6.0255958607435806e-05,4.78
marketings,6.0255958607435806e-05,4.78
mary,6.0255958607435806e-05,4.78
nor,6.0255958607435806e-05,4.78
progress,6.0255958607435806e-05,4.78
progresses,6.0255958607435806e-05,4.78
progressed,6.0255958607435806e-05,4.78
progressing,6.0255958607435806e-05,4.78
proudest,6.0255958607435806e-05,4.78
proud,6.0255958607435806e-05,4.78
prouder,6.0255958607435806e-05,4.78
shootings,6.0255958607435806e-05,4.78
shut,6.0255958607435806e-05,4.78
shutting,6.0255958607435806e-05,4.78
shuts,6.0255958607435806e-05,4.78
vans,6.0255958607435806e-05,4.78
van,6.0255958607435806e-05,4.78
wood,6.0255958607435806e-05,4.78
wooded,6.0255958607435806e-05,4.78
woods,6.0255958607435806e-05,4.78
wooding,6.0255958607435806e-05,4.78
backgrounded,5.888436553555884e-05,4.77
backgrounding,5.888436553555884e-05,4.77
background,5.888436553555884e-05,4.77
backgrounds,5.888436553555884e-05,4.77
births,5.888436553555884e-05,4.77
birth,5.888436553555884e-05,4.77
bridging,5.888436553555884e-05,4.77
bridge,5.888436553555884e-05,4.77
bridges,5.888436553555884e-05,4.77
bridged,5.888436553555884e-05,4.77
charles,5.888436553555884e-05,4.77
concepts,5.888436553555884e-05,4.77
concept,5.888436553555884e-05,4.77
copy,5.888436553555884e-05,4.77
copied,5.888436553555884e-05,4.77
copying,5.888436553555884e-05,4.77
copies,5.888436553555884e-05,4.77
dear,5.888436553555884e-05,4.77
dearest,5.888436553555884e-05,4.77
dearer,5.888436553555884e-05,4.77
dears,5.888436553555884e-05,4.77
garden,5.888436553555884e-05,4.77
gardens,5.888436553555884e-05,4.77
gardening,5.888436553555884e-05,4.77
gardened,5.888436553555884e-05,4.77
hosting,5.888436553555884e-05,4.77
hosts,5.888436553555884e-05,4.77
host,5.888436553555884e-05,4.77
hosted,5.888436553555884e-05,4.77
housings,5.888436553555884e-05,4.77
inc,5.888436553555884e-05,4.77
israel,5.888436553555884e-05,4.77
journals,5.888436553555884e-05,4.77
journaled,5.888436553555884e-05,4.77
journaling,5.888436553555884e-05,4.77
journal,5.888436553555884e-05,4.77
labor,5.888436553555884e-05,4.77
laboring,5.888436553555884e-05,4.77
labored,5.888436553555884e-05,4.77
labors,5.888436553555884e-05,4.77
leaderships,5.888436553555884e-05,4.77
leadership,5.888436553555884e-05,4.77
length,5.888436553555884e-05,4.77
lengths,5.888436553555884e-05,4.77
luckier,5.888436553555884e-05,4.77
lucky,5.888436553555884e-05,4.77
luckiest,5.888436553555884e-05,4.77
neither,5.888436553555884e-05,4.77
onto,5.888436553555884e-05,4.77
possibly,5.888436553555884e-05,4.77
proved,5.888436553555884e-05,4.77
proving,5.888436553555884e-05,4.77
proves,5.888436553555884e-05,4.77
prove,5.888436553555884e-05,4.77
rare,5.888436553555884e-05,4.77
rarest,5.888436553555884e-05,4.77
rarer,5.888436553555884e-05,4.77
settings,5.888436553555884e-05,4.77
skilling,5.888436553555884e-05,4.77
skills,5.888436553555884e-05,4.77
skilled,5.888436553555884e-05,4.77
skill,5.888436553555884e-05,4.77
softwares,5.888436553555884e-05,4.77
software,5.888436553555884e-05,4.77
thousand,5.888436553555884e-05,4.77
thousands,5.888436553555884e-05,4.77
toughed,5.888436553555884e-05,4.77
toughest,5.888436553555884e-05,4.77
toughing,5.888436553555884e-05,4.77
tougher,5.888436553555884e-05,4.77
toughs,5.888436553555884e-05,4.77
tough,5.888436553555884e-05,4.77
ad,5.7543993733715664e-05,4.76
alive,5.7543993733715664e-05,4.76
apples,5.7543993733715664e-05,4.76
apple,5.7543993733715664e-05,4.76
balancing,5.7543993733715664e-05,4.76
balanced,5.7543993733715664e-05,4.76
balances,5.7543993733715664e-05,4.76
balance,5.7543993733715664e-05,4.76
birthday,5.7543993733715664e-05,4.76
birthdays,5.7543993733715664e-05,4.76
bitching,5.7543993733715664e-05,4.76
bitch,5.7543993733715664e-05,4.76
bitched,5.7543993733715664e-05,4.76
bitches,5.7543993733715664e-05,4.76
bossed,5.7543993733715664e-05,4.76
bossing,5.7543993733715664e-05,4.76
bosses,5.7543993733715664e-05,4.76
boss,5.7543993733715664e-05,4.76
connections,5.7543993733715664e-05,4.76
connection,5.7543993733715664e-05,4.76
dressed,5.7543993733715664e-05,4.76
dress,5.7543993733715664e-05,4.76
dresses,5.7543993733715664e-05,4.76
dressing,5.7543993733715664e-05,4.76
fellows,5.7543993733715664e-05,4.76
fellow,5.7543993733715664e-05,4.76
florida,5.7543993733715664e-05,4.76
horse,5.7543993733715664e-05,4.76
horsed,5.7543993733715664e-05,4.76
horsing,5.7543993733715664e-05,4.76
horses,5.7543993733715664e-05,4.76
magics,5.7543993733715664e-05,4.76
magic,5.7543993733715664e-05,4.76
manages,5.7543993733715664e-05,4.76
managing,5.7543993733715664e-05,4.76
managed,5.7543993733715664e-05,4.76
manage,5.7543993733715664e-05,4.76
maps,5.7543993733715664e-05,4.76
map,5.7543993733715664e-05,4.76
mapping,5.7543993733715664e-05,4.76
mapped,5.7543993733715664e-05,4.76
net,5.7543993733715664e-05,4.76
netted,5.7543993733715664e-05,4.76
netting,5.7543993733715664e-05,4.76
nets,5.7543993733715664e-05,4.76
request,5.7543993733715664e-05,4.76
requesting,5.7543993733715664e-05,4.76
requests,5.7543993733715664e-05,4.76
requested,5.7543993733715664e-05,4.76
stick,5.7543993733715664e-05,4.76
sticking,5.7543993733715664e-05,4.76
sticks,5.7543993733715664e-05,4.76
stuck,5.7543993733715664e-05,4.76
they've,5.7543993733715664e-05,4.76
vehicle,5.7543993733715664e-05,4.76
vehicles,5.7543993733715664e-05,4.76
volumes,5.7543993733715664e-05,4.76
voluming,5.7543993733715664e-05,4.76
volume,5.7543993733715664e-05,4.76
volumed,5.7543993733715664e-05,4.76
wake,5.7543993733715664e-05,4.76
woken,5.7543993733715664e-05,4.76
wakes,5.7543993733715664e-05,4.76
waking,5.7543993733715664e-05,4.76
woke,5.7543993733715664e-05,4.76
waked,5.7543993733715664e-05,4.76
aid,5.623413251903491e-05,4.75
aided,5.623413251903491e-05,4.75
aiding,5.623413251903491e-05,4.75
aids,5.623413251903491e-05,4.75
beauty,5.623413251903491e-05,4.75
beauties,5.623413251903491e-05,4.75
billions,5.623413251903491e-05,4.75
billion,5.623413251903491e-05,4.75
busies,5.623413251903491e-05,4.75
busy,5.623413251903491e-05,4.75
busying,5.623413251903491e-05,4.75
busier,5.623413251903491e-05,4.75
busiest,5.623413251903491e-05,4.75
busied,5.623413251903491e-05,4.75
concerns,5.623413251903491e-05,4.75
concerned,5.623413251903491e-05,4.75
concerning,5.623413251903491e-05,4.75
concern,5.623413251903491e-05,4.75
conversations,5.623413251903491e-05,4.75
conversation,5.623413251903491e-05,4.75
corner,5.623413251903491e-05,4.75
cornering,5.623413251903491e-05,4.75
corners,5.623413251903491e-05,4.75
cornered,5.623413251903491e-05,4.75
criminal,5.623413251903491e-05,4.75
criminals,5.623413251903491e-05,4.75
cultural,5.623413251903491e-05,4.75
drivers,5.623413251903491e-05,4.75
driver,5.623413251903491e-05,4.75
exists,5.623413251903491e-05,4.75
exist,5.623413251903491e-05,4.75
existed,5.623413251903491e-05,4.75
existing,5.623413251903491e-05,4.75
farm,5.623413251903491e-05,4.75
farmed,5.623413251903491e-05,4.75
farms,5.623413251903491e-05,4.75
farming,5.623413251903491e-05,4.75
filing,5.623413251903491e-05,4.75
files,5.623413251903491e-05,4.75
filed,5.623413251903491e-05,4.75
file,5.623413251903491e-05,4.75
fixing,5.623413251903491e-05,4.75
fixes,5.623413251903491e-05,4.75
fix,5.623413251903491e-05,4.75
fixed,5.623413251903491e-05,4.75
flies,5.623413251903491e-05,4.75
flew,5.623413251903491e-05,4.75
flown,5.623413251903491e-05,4.75
flying,5.623413251903491e-05,4.75
flied,5.623413251903491e-05,4.75
fly,5.623413251903491e-05,4.75
franked,5.623413251903491e-05,4.75
franker,5.623413251903491e-05,4.75
frankest,5.623413251903491e-05,4.75
frank,5.623413251903491e-05,4.75
franking,5.623413251903491e-05,4.75
franks,5.623413251903491e-05,4.75
guide,5.623413251903491e-05,4.75
guiding,5.623413251903491e-05,4.75
guides,5.623413251903491e-05,4.75
guided,5.623413251903491e-05,4.75
investigation,5.623413251903491e-05,4.75
investigations,5.623413251903491e-05,4.75
mexico,5.623413251903491e-05,4.75
operates,5.623413251903491e-05,4.75
operate,5.623413251903491e-05,4.75
operating,5.623413251903491e-05,4.75
operated,5.623413251903491e-05,4.75
responsibilities,5.623413251903491e-05,4.75
responsibility,5.623413251903491e-05,4.75
rolling,5.623413251903491e-05,4.75
roll,5.623413251903491e-05,4.75
rolls,5.623413251903491e-05,4.75
rolled,5.623413251903491e-05,4.75
slightly,5.623413251903491e-05,4.75
suggests,5.623413251903491e-05,4.75
suggested,5.623413251903491e-05,4.75
suggesting,5.623413251903491e-05,4.75
suggest,5.623413251903491e-05,4.75
surprising,5.623413251903491e-05,4.75
surprised,5.623413251903491e-05,4.75
surprise,5.623413251903491e-05,4.75
surprises,5.623413251903491e-05,4.75
technical,5.623413251903491e-05,4.75
treating,5.623413251903491e-05,4.75
treat,5.623413251903491e-05,4.75
treats,5.623413251903491e-05,4.75
treated,5.623413251903491e-05,4.75
unique,5.623413251903491e-05,4.75
varieties,5.623413251903491e-05,4.75
variety,5.623413251903491e-05,4.75
violence,5.623413251903491e-05,4.75
weapon,5.623413251903491e-05,4.75
weapons,5.623413251903491e-05,4.75
yours,5.623413251903491e-05,4.75
youth,5.623413251903491e-05,4.75
youths,5.623413251903491e-05,4.75
2nd,5.495408738576248e-05,4.74
appreciated,5.495408738576248e-05,4.74
appreciates,5.495408738576248e-05,4.74
appreciating,5.495408738576248e-05,4.74
appreciate,5.495408738576248e-05,4.74
discover,5.495408738576248e-05,4.74
discovered,5.495408738576248e-05,4.74
discovering,5.495408738576248e-05,4.74
discovers,5.495408738576248e-05,4.74
dont,5.495408738576248e-05,4.74
dry,5.495408738576248e-05,4.74
dries,5.495408738576248e-05,4.74
dried,5.495408738576248e-05,4.74
driest,5.495408738576248e-05,4.74
drier,5.495408738576248e-05,4.74
drying,5.495408738576248e-05,4.74
edges,5.495408738576248e-05,4.74
edge,5.495408738576248e-05,4.74
edging,5.495408738576248e-05,4.74
edged,5.495408738576248e-05,4.74
evils,5.495408738576248e-05,4.74
evil,5.495408738576248e-05,4.74
excites,5.495408738576248e-05,4.74
exciting,5.495408738576248e-05,4.74
excite,5.495408738576248e-05,4.74
excited,5.495408738576248e-05,4.74
forever,5.495408738576248e-05,4.74
henry,5.495408738576248e-05,4.74
injuries,5.495408738576248e-05,4.74
injury,5.495408738576248e-05,4.74
irons,5.495408738576248e-05,4.74
iron,5.495408738576248e-05,4.74
